On time(sec),Flight time(sec),Orientation X,Orientation Y,Orientation Z,Acceleration X,Acceleration Y,Acceleration Z,TVC X,TVC Y,Setpoint X,Setpoint Y, CC state,Temp(C),Altitude(m),Pyro 1,Pyro 2,Pyro 3,Pyro 4,Abort state,Battery voltage,System state
6.59,0,0,-0.03,0,-2.43,-0.4,9.43,0,0,0,0,0,15.36,0,0,0,0,0,0,11.9,1
6.59,0,0,-0.03,0,-2.43,-0.4,9.43,0,0,0,0,0,15.36,0,0,0,0,0,0,11.9,1
7.6,0,1.74,-10.69,0,-2.47,-0.37,9.42,0,0,1.79,-10.48,0,15.38,0,0,0,0,0,0,11.94,1
8.6,0,2.4,-14.55,0,-2.47,-0.4,9.46,0,0,2.55,-14.09,0,15.41,0,0,0,0,0,0,11.83,1
9.6,0,2.53,-14.54,0,-2.38,-0.5,9.48,0,0,2.69,-14.08,0,15.43,0,0,0,0,0,0,11.76,1
10.61,0,2.36,-14.56,0,-2.57,-0.19,9.45,0,0,2.52,-14.1,0,15.45,0,0,0,0,0,0,11.83,1
11.62,0,2.26,-14.64,0,-2.41,-0.42,9.46,0,0,2.41,-14.16,0,15.48,0,0,0,0,0,0,11.83,1
12.62,0,2.27,-14.59,0,-2.46,-0.46,9.43,0,0,2.41,-14.12,0,15.49,0,0,0,0,0,0,11.72,1
13.63,0,2.33,-14.59,0,-2.48,-0.24,9.44,0,0,2.48,-14.12,0,15.52,0,0,0,0,0,0,11.87,1
14.63,0,2.26,-14.6,0,-2.45,-0.37,9.44,0,0,2.4,-14.13,0,15.54,0,0,0,0,0,0,11.83,1
15.63,0,2.26,-14.59,0,-2.43,-0.47,9.44,0,0,2.4,-14.12,0,15.56,0,0,0,0,0,0,11.98,1
16.63,0,2.32,-14.6,0,-2.46,-0.3,9.43,0,0,2.47,-14.13,0,15.58,0,0,0,0,0,0,11.87,1
17.64,0,2.27,-14.6,0,-2.44,-0.41,9.44,0,0,2.41,-14.13,0,15.6,0,0,0,0,0,0,11.98,1
18.64,0,2.24,-14.61,0,-2.46,-0.52,9.45,0,0,2.38,-14.13,0,15.62,0,0,0,0,0,0,11.94,1
19.64,0,2.24,-14.61,0,-2.42,-0.28,9.47,0,0,2.38,-14.14,0,15.64,0,0,0,0,0,0,11.98,1
20.64,0,2.31,-14.58,0,-2.44,-0.27,9.41,0,0,2.46,-14.11,0,15.65,0,0,0,0,0,0,11.68,1
21.65,0,2.32,-14.63,0,-2.52,-0.56,9.44,0,0,2.46,-14.16,0,15.68,0,0,0,0,0,0,11.72,1
22.65,0,2.23,-14.58,0,-2.48,-0.24,9.47,0,0,2.38,-14.11,0,15.69,0,0,0,0,0,0,11.79,1
23.65,0,2.65,-14.69,0,-2.62,-0.3,9.37,0,0,2.82,-14.21,0,15.71,0,0,0,0,0,0,11.61,1
24.66,0,1.61,-14.35,0,-2.57,-0.43,9.49,0,0,1.71,-13.9,0,15.72,0,0,0,0,0,0,11.98,1
25.66,0,2.01,-14.2,0,-2.21,-0.33,9.49,0,0,2.13,-13.77,0,15.74,0,0,0,0,0,0,12.01,1
26.66,0,1.92,-14.16,0,-2.41,-0.27,9.47,0,0,2.03,-13.73,0,15.75,0,0,0,0,0,0,11.61,1
27.66,0,1.81,-13.94,0,-2.28,-0.29,9.45,0,0,1.92,-13.53,0,15.77,0,0,0,0,0,0,11.76,1
28.66,0,2.56,-14.68,0,-2.53,-0.23,9.45,0,0,2.72,-14.2,0,15.78,0,0,0,0,0,0,11.68,1
29.67,0,2.16,-14.57,0,-2.63,-0.56,9.39,0,0,2.3,-14.11,0,15.8,0,0,0,0,0,0,11.58,1
30.67,0,2.38,-14.77,0,-2.42,-0.33,9.44,0,0,2.53,-14.28,0,15.8,0,0,0,0,0,0,11.76,1
31.67,0,2.26,-14.33,0,-2.31,-0.45,9.34,0,0,2.39,-13.89,0,15.82,0,0,0,0,0,0,11.94,1
32.67,0,2.38,-14.08,0,-2.56,-0.28,9.43,0,0,2.52,-13.65,0,15.84,0,0,0,0,0,0,11.79,1
33.68,0,2.33,-14.45,0,-2.47,-0.33,9.48,0,0,2.47,-14,0,15.85,0,0,0,0,0,0,11.76,1
34.68,0,2.33,-14.6,0,-2.53,-0.38,9.43,0,0,2.47,-14.13,0,15.85,0,0,0,0,0,0,11.87,1
35.68,0,2.29,-14.64,0,-2.47,-0.38,9.43,0,0,2.44,-14.16,0,15.86,0,0,0,0,0,0,11.79,1
36.69,0,2.31,-14.58,0,-2.45,-0.42,9.45,0,0,2.45,-14.12,0,15.88,0,0,0,0,0,0,11.65,1
37.69,0,2.33,-14.62,0,-2.44,-0.37,9.47,0,0,2.47,-14.15,0,15.89,0,0,0,0,0,0,11.79,1
38.7,0,2.32,-14.64,0,-2.46,-0.42,9.42,0,0,2.47,-14.16,0,15.9,0,0,0,0,0,0,11.83,1
39.7,0,2.32,-14.61,0,-2.44,-0.36,9.44,0,0,2.47,-14.14,0,15.91,0,0,0,0,0,0,11.76,1
40.71,0,2.3,-14.6,0,-2.46,-0.4,9.44,0,0,2.45,-14.13,0,15.91,0,0,0,0,0,0,11.87,1
41.71,0,2.3,-14.62,0,-2.5,-0.41,9.44,0,0,2.44,-14.14,0,15.92,0,0,0,0,0,0,11.65,1
42.71,0,2.31,-14.63,0,-2.43,-0.4,9.43,0,0,2.46,-14.16,0,15.93,0,0,0,0,0,0,11.83,1
43.71,0,2.3,-14.61,0,-2.45,-0.37,9.44,0,0,2.44,-14.14,0,15.94,0,0,0,0,0,0,11.79,1
44.72,0,2.3,-14.62,0,-2.41,-0.33,9.47,0,0,2.45,-14.15,0,15.95,0,0,0,0,0,0,11.72,1
45.72,0,2.3,-14.6,0,-2.46,-0.36,9.45,0,0,2.45,-14.13,0,15.96,0,0,0,0,0,0,11.76,1
46.72,0,2.31,-14.62,0,-2.46,-0.37,9.47,0,0,2.46,-14.15,0,15.97,0,0,0,0,0,0,11.72,1
47.72,0,2.32,-14.63,0,-2.52,-0.44,9.42,0,0,2.47,-14.15,0,15.98,0,0,0,0,0,0,12.05,1
48.72,0,2.31,-14.62,0,-2.45,-0.37,9.44,0,0,2.46,-14.15,0,15.98,0,0,0,0,0,0,11.83,1
49.73,0,2.31,-14.63,0,-2.42,-0.38,9.47,0,0,2.46,-14.16,0,15.99,0,0,0,0,0,0,11.76,1
50.73,0,2.31,-14.64,0,-2.45,-0.41,9.47,0,0,2.46,-14.17,0,16,0,0,0,0,0,0,11.68,1
51.73,0,2.29,-14.62,0,-2.4,-0.4,9.48,0,0,2.43,-14.15,0,16.01,0,0,0,0,0,0,11.72,1
52.73,0,2.28,-14.61,0,-2.45,-0.37,9.45,0,0,2.42,-14.14,0,16.02,0,0,0,0,0,0,12.01,1
53.74,0,2.3,-14.63,0,-2.41,-0.32,9.46,0,0,2.44,-14.16,0,16.02,0,0,0,0,0,0,11.98,1
54.74,0,2.28,-14.61,0,-2.38,-0.36,9.48,0,0,2.43,-14.14,0,16.03,0,0,0,0,0,0,11.76,1
55.74,0,2.28,-14.62,0,-2.46,-0.37,9.45,0,0,2.42,-14.15,0,16.04,0,0,0,0,0,0,12.09,1
56.75,0,2.29,-14.62,0,-2.39,-0.36,9.48,0,0,2.44,-14.15,0,16.04,0,0,0,0,0,0,11.83,1
57.75,0,2.31,-14.64,0,-2.46,-0.39,9.45,0,0,2.46,-14.17,0,16.05,0,0,0,0,0,0,11.72,1
58.76,0,2.29,-14.62,0,-2.5,-0.39,9.43,0,0,2.44,-14.15,0,16.06,0,0,0,0,0,0,11.65,1
59.76,0,2.3,-14.63,0,-2.44,-0.38,9.44,0,0,2.45,-14.15,0,16.06,0,0,0,0,0,0,11.9,1
60.76,0,2.3,-14.62,0,-2.5,-0.42,9.4,0,0,2.45,-14.15,0,16.07,0,0,0,0,0,0,11.79,1
61.77,0,2.29,-14.64,0,-2.46,-0.36,9.44,0,0,2.44,-14.17,0,16.08,0,0,0,0,0,0,12.01,1
62.77,0,2.29,-14.62,0,-2.45,-0.35,9.45,0,0,2.44,-14.15,0,16.08,0,0,0,0,0,0,11.79,1
63.77,0,2.32,-14.64,0,-2.49,-0.42,9.44,0,0,2.47,-14.17,0,16.09,0,0,0,0,0,0,11.79,1
64.77,0,2.31,-14.65,0,-2.47,-0.36,9.45,0,0,2.46,-14.17,0,16.1,0,0,0,0,0,0,11.9,1
65.78,0,2.27,-14.61,0,-2.39,-0.31,9.48,0,0,2.42,-14.14,0,16.11,0,0,0,0,0,0,11.79,1
66.79,0,2.29,-14.6,0,-2.45,-0.4,9.44,0,0,2.43,-14.13,0,16.11,0,0,0,0,0,0,11.61,1
67.79,0,2.29,-14.62,0,-2.44,-0.4,9.44,0,0,2.43,-14.15,0,16.12,0,0,0,0,0,0,11.87,1
68.79,0,2.29,-14.6,0,-2.48,-0.35,9.46,0,0,2.43,-14.13,0,16.12,0,0,0,0,0,0,11.76,1
69.8,0,2.29,-14.62,0,-2.51,-0.43,9.44,0,0,2.44,-14.15,0,16.13,0,0,0,0,0,0,11.68,1
70.8,0,2.29,-14.61,0,-2.49,-0.41,9.45,0,0,2.44,-14.13,0,16.14,0,0,0,0,0,0,11.79,1
71.8,0,2.28,-14.61,0,-2.47,-0.37,9.45,0,0,2.43,-14.14,0,16.14,0,0,0,0,0,0,11.87,1
72.8,0,2.27,-14.64,0,-2.49,-0.38,9.42,0,0,2.42,-14.17,0,16.14,0,0,0,0,0,0,11.68,1
73.8,0,2.29,-14.64,0,-2.5,-0.4,9.47,0,0,2.43,-14.17,0,16.16,0,0,0,0,0,0,11.87,1
74.81,0,2.3,-14.64,0,-2.48,-0.36,9.43,0,0,2.44,-14.16,0,16.16,0,0,0,0,0,0,11.76,1
75.81,0,2.3,-14.63,0,-2.46,-0.38,9.46,0,0,2.44,-14.16,0,16.16,0,0,0,0,0,0,11.72,1
76.81,0,2.28,-14.64,0,-2.54,-0.4,9.43,0,0,2.43,-14.16,0,16.17,0,0,0,0,0,0,11.87,1
77.81,0,2.29,-14.65,0,-2.47,-0.4,9.45,0,0,2.44,-14.17,0,16.18,0,0,0,0,0,0,11.76,1
78.82,0,2.29,-14.64,0,-2.5,-0.33,9.46,0,0,2.43,-14.16,0,16.19,0,0,0,0,0,0,11.79,1
79.82,0,2.27,-14.62,0,-2.5,-0.38,9.44,0,0,2.41,-14.15,0,16.19,0,0,0,0,0,0,11.9,1
80.82,0,2.27,-14.64,0,-2.48,-0.39,9.45,0,0,2.42,-14.16,0,16.19,0,0,0,0,0,0,11.79,1
81.82,0,2.29,-14.64,0,-2.45,-0.35,9.48,0,0,2.44,-14.16,0,16.2,0,0,0,0,0,0,11.98,1
82.83,0,2.28,-14.64,0,-2.49,-0.38,9.45,0,0,2.43,-14.16,0,16.2,0,0,0,0,0,0,11.9,1
83.83,0,2.27,-14.61,0,-2.43,-0.41,9.46,0,0,2.42,-14.14,0,16.21,0,0,0,0,0,0,11.79,1
84.83,0,2.28,-14.6,0,-2.47,-0.36,9.45,0,0,2.43,-14.13,0,16.22,0,0,0,0,0,0,11.68,1
85.83,0,2.29,-14.63,0,-2.44,-0.38,9.45,0,0,2.43,-14.16,0,16.23,0,0,0,0,0,0,11.72,1
86.84,0,2.28,-14.64,0,-2.48,-0.37,9.44,0,0,2.42,-14.16,0,16.23,0,0,0,0,0,0,11.9,1
87.84,0,2.28,-14.63,0,-2.46,-0.39,9.47,0,0,2.42,-14.16,0,16.23,0,0,0,0,0,0,11.72,1
88.84,0,2.28,-14.62,0,-2.49,-0.44,9.45,0,0,2.43,-14.14,0,16.25,0,0,0,0,0,0,11.83,1
89.84,0,2.27,-14.63,0,-2.46,-0.39,9.44,0,0,2.41,-14.15,0,16.25,0,0,0,0,0,0,11.79,1
90.84,0,2.27,-14.63,0,-2.46,-0.39,9.46,0,0,2.42,-14.16,0,16.25,0,0,0,0,0,0,11.76,1
91.84,0,2.28,-14.64,0,-2.49,-0.37,9.45,0,0,2.43,-14.17,0,16.25,0,0,0,0,0,0,11.47,1
92.85,0,2.27,-14.65,0,-2.5,-0.42,9.44,0,0,2.41,-14.17,0,16.26,0,0,0,0,0,0,11.79,1
93.85,0,2.28,-14.64,0,-2.47,-0.38,9.45,0,0,2.43,-14.16,0,16.26,0,0,0,0,0,0,11.83,1
94.85,0,2.27,-14.64,0,-2.52,-0.34,9.44,0,0,2.42,-14.16,0,16.28,0,0,0,0,0,0,11.65,1
95.85,0,2.25,-14.61,0,-2.43,-0.33,9.49,0,0,2.39,-14.14,0,16.28,0,0,0,0,0,0,11.9,1
96.85,0,2.26,-14.6,0,-2.49,-0.37,9.46,0,0,2.4,-14.13,0,16.27,0,0,0,0,0,0,11.68,1
97.86,0,2.26,-14.63,0,-2.44,-0.34,9.48,0,0,2.41,-14.16,0,16.28,0,0,0,0,0,0,11.79,1
98.86,0,2.26,-14.63,0,-2.48,-0.38,9.44,0,0,2.41,-14.15,0,16.29,0,0,0,0,0,0,11.5,1
99.86,0,2.26,-14.63,0,-2.43,-0.31,9.48,0,0,2.4,-14.16,0,16.3,0,0,0,0,0,0,11.76,1
100.86,0,2.25,-14.62,0,-2.48,-0.36,9.45,0,0,2.39,-14.14,0,16.3,0,0,0,0,0,0,11.83,1
101.87,0,2.27,-14.64,0,-2.41,-0.34,9.47,0,0,2.41,-14.16,0,16.31,0,0,0,0,0,0,11.72,1
102.87,0,2.27,-14.66,0,-2.48,-0.39,9.46,0,0,2.42,-14.19,0,16.31,0,0,0,0,0,0,11.87,1
103.87,0,2.26,-14.63,0,-2.49,-0.36,9.45,0,0,2.4,-14.16,0,16.31,0,0,0,0,0,0,11.76,1
104.87,0,2.27,-14.64,0,-2.46,-0.39,9.42,0,0,2.42,-14.16,0,16.32,0,0,0,0,0,0,11.83,1
105.87,0,2.26,-14.63,0,-2.48,-0.36,9.44,0,0,2.4,-14.15,0,16.32,0,0,0,0,0,0,11.76,1
106.88,0,2.26,-14.64,0,-2.49,-0.37,9.43,0,0,2.41,-14.17,0,16.33,0,0,0,0,0,0,11.98,1
107.88,0,2.25,-14.63,0,-2.49,-0.39,9.44,0,0,2.39,-14.16,0,16.33,0,0,0,0,0,0,11.68,1
108.88,0,2.26,-14.66,0,-2.45,-0.37,9.46,0,0,2.41,-14.18,0,16.34,0,0,0,0,0,0,11.61,1
109.88,0,2.27,-14.65,0,-2.47,-0.38,9.46,0,0,2.41,-14.17,0,16.34,0,0,0,0,0,0,11.54,1
110.89,0,2.26,-14.64,0,-2.53,-0.37,9.44,0,0,2.41,-14.16,0,16.34,0,0,0,0,0,0,11.94,1
111.89,0,2.27,-14.64,0,-2.48,-0.38,9.44,0,0,2.41,-14.16,0,16.35,0,0,0,0,0,0,11.83,1
112.89,0,2.28,-14.65,0,-2.47,-0.36,9.45,0,0,2.42,-14.17,0,16.36,0,0,0,0,0,0,11.76,1
113.9,0,2.24,-14.61,0,-2.48,-0.35,9.46,0,0,2.39,-14.14,0,16.37,0,0,0,0,0,0,11.65,1
114.9,0,2.25,-14.62,0,-2.5,-0.36,9.44,0,0,2.4,-14.15,0,16.36,0,0,0,0,0,0,11.83,1
115.9,0,2.28,-14.63,0,-2.48,-0.33,9.46,0,0,2.42,-14.15,0,16.37,0,0,0,0,0,0,11.61,1
116.9,0,2.28,-14.64,0,-2.48,-0.38,9.44,0,0,2.43,-14.17,0,16.38,0,0,0,0,0,0,11.83,1
117.9,0,2.28,-14.65,0,-2.51,-0.38,9.44,0,0,2.42,-14.18,0,16.38,0,0,0,0,0,0,11.79,1
118.91,0,2.28,-14.66,0,-2.46,-0.39,9.45,0,0,2.43,-14.18,0,16.39,0,0,0,0,0,0,11.65,1
119.91,0,2.27,-14.64,0,-2.45,-0.42,9.45,0,0,2.42,-14.17,0,16.39,0,0,0,0,0,0,11.87,1
120.92,0,2.26,-14.63,0,-2.48,-0.38,9.45,0,0,2.4,-14.16,0,16.4,0,0,0,0,0,0,11.65,1
121.92,0,2.27,-14.63,0,-2.48,-0.37,9.43,0,0,2.42,-14.16,0,16.4,0,0,0,0,0,0,11.79,1
122.93,0,2.25,-14.65,0,-2.49,-0.36,9.45,0,0,2.4,-14.17,0,16.41,0,0,0,0,0,0,11.87,1
123.93,0,2.26,-14.64,0,-2.47,-0.38,9.46,0,0,2.4,-14.17,0,16.41,0,0,0,0,0,0,11.87,1
124.93,0,2.26,-14.66,0,-2.48,-0.38,9.43,0,0,2.41,-14.18,0,16.42,0,0,0,0,0,0,11.68,1
125.94,0,2.28,-14.64,0,-2.48,-0.38,9.45,0,0,2.42,-14.17,0,16.42,0,0,0,0,0,0,11.79,1
126.94,0,2.29,-14.65,0,-2.45,-0.34,9.47,0,0,2.43,-14.17,0,16.42,0,0,0,0,0,0,11.76,1
127.95,0,2.27,-14.63,0,-2.48,-0.37,9.44,0,0,2.42,-14.15,0,16.42,0,0,0,0,0,0,11.94,1
128.95,0,2.25,-14.64,0,-2.45,-0.38,9.44,0,0,2.39,-14.16,0,16.42,0,0,0,0,0,0,11.54,1
129.95,0,2.27,-14.65,0,-2.5,-0.38,9.44,0,0,2.41,-14.17,0,16.44,0,0,0,0,0,0,12.16,1
130.95,0,2.27,-14.65,0,-2.48,-0.38,9.46,0,0,2.41,-14.18,0,16.45,0,0,0,0,0,0,11.58,1
131.96,0,2.25,-14.65,0,-2.47,-0.32,9.45,0,0,2.39,-14.18,0,16.45,0,0,0,0,0,0,11.83,1
132.96,0,2.26,-14.65,0,-2.47,-0.37,9.46,0,0,2.41,-14.18,0,16.45,0,0,0,0,0,0,11.87,1
133.96,0,2.27,-14.65,0,-2.47,-0.37,9.45,0,0,2.42,-14.17,0,16.45,0,0,0,0,0,0,11.76,1
134.97,0,2.27,-14.64,0,-2.45,-0.37,9.44,0,0,2.41,-14.17,0,16.46,0,0,0,0,0,0,11.79,1
135.97,0,2.26,-14.65,0,-2.46,-0.39,9.46,0,0,2.41,-14.18,0,16.46,0,0,0,0,0,0,11.79,1
136.97,0,2.25,-14.65,0,-2.47,-0.37,9.45,0,0,2.39,-14.18,0,16.47,0,0,0,0,0,0,11.79,1
137.97,0,2.25,-14.64,0,-2.46,-0.38,9.44,0,0,2.4,-14.16,0,16.47,0,0,0,0,0,0,11.76,1
138.97,0,2.27,-14.65,0,-2.46,-0.39,9.45,0,0,2.41,-14.17,0,16.47,0,0,0,0,0,0,11.98,1
139.98,0,2.26,-14.65,0,-2.46,-0.37,9.44,0,0,2.4,-14.18,0,16.48,0,0,0,0,0,0,11.68,1
140.98,0,2.27,-14.64,0,-2.5,-0.37,9.45,0,0,2.41,-14.17,0,16.48,0,0,0,0,0,0,11.87,1
141.99,0,2.27,-14.65,0,-2.46,-0.39,9.44,0,0,2.42,-14.18,0,16.49,0,0,0,0,0,0,11.72,1
142.99,0,2.28,-14.67,0,-2.48,-0.36,9.45,0,0,2.43,-14.19,0,16.49,0,0,0,0,0,0,11.76,1
143.99,0,2.26,-14.64,0,-2.45,-0.37,9.44,0,0,2.41,-14.17,0,16.49,0,0,0,0,0,0,11.72,1
144.99,0,2.28,-14.64,0,-2.48,-0.37,9.45,0,0,2.42,-14.16,0,16.5,0,0,0,0,0,0,11.72,1
146,0,2.28,-14.64,0,-2.45,-0.38,9.45,0,0,2.42,-14.17,0,16.5,0,0,0,0,0,0,11.76,1
147,0,2.28,-14.67,0,-2.46,-0.37,9.44,0,0,2.43,-14.19,0,16.51,0,0,0,0,0,0,11.68,1
148,0,2.28,-14.67,0,-2.45,-0.37,9.46,0,0,2.42,-14.2,0,16.51,0,0,0,0,0,0,11.87,1
149.01,0,2.25,-14.66,0,-2.46,-0.36,9.46,0,0,2.39,-14.18,0,16.51,0,0,0,0,0,0,11.68,1
150.01,0,2.27,-14.65,0,-2.46,-0.38,9.45,0,0,2.41,-14.17,0,16.52,0,0,0,0,0,0,11.9,1
151.01,0,2.29,-14.66,0,-2.46,-0.38,9.46,0,0,2.43,-14.19,0,16.52,0,0,0,0,0,0,11.68,1
152.01,0,2.28,-14.67,0,-2.47,-0.38,9.46,0,0,2.43,-14.19,0,16.52,0,0,0,0,0,0,12.09,1
153.02,0,2.27,-14.67,0,-2.47,-0.37,9.47,0,0,2.41,-14.19,0,16.52,0,0,0,0,0,0,11.76,1
154.02,0,2.27,-14.66,0,-2.45,-0.38,9.46,0,0,2.41,-14.18,0,16.53,0,0,0,0,0,0,11.68,1
155.02,0,2.28,-14.66,0,-2.48,-0.38,9.44,0,0,2.43,-14.18,0,16.53,0,0,0,0,0,0,11.72,1
156.02,0,2.28,-14.67,0,-2.47,-0.37,9.43,0,0,2.42,-14.19,0,16.54,0,0,0,0,0,0,11.76,1
157.03,0,2.27,-14.68,0,-2.44,-0.39,9.44,0,0,2.42,-14.2,0,16.54,0,0,0,0,0,0,11.76,1
158.03,0,2.28,-14.67,0,-2.48,-0.38,9.44,0,0,2.43,-14.19,0,16.54,0,0,0,0,0,0,11.79,1
159.04,0,2.27,-14.67,0,-2.46,-0.37,9.44,0,0,2.42,-14.19,0,16.55,0,0,0,0,0,0,11.72,1
160.04,0,2.28,-14.68,0,-2.49,-0.37,9.44,0,0,2.42,-14.2,0,16.55,0,0,0,0,0,0,11.58,1
161.04,0,2.27,-14.66,0,-2.48,-0.38,9.44,0,0,2.42,-14.19,0,16.55,0,0,0,0,0,0,11.87,1
162.05,0,2.27,-14.67,0,-2.49,-0.37,9.45,0,0,2.41,-14.19,0,16.56,0,0,0,0,0,0,11.83,1
163.05,0,2.28,-14.68,0,-2.48,-0.38,9.45,0,0,2.42,-14.2,0,16.56,0,0,0,0,0,0,11.9,1
164.05,0,2.26,-14.64,0,-2.49,-0.38,9.44,0,0,2.4,-14.17,0,16.56,0,0,0,0,0,0,11.9,1
165.05,0,2.27,-14.67,0,-2.5,-0.39,9.46,0,0,2.42,-14.19,0,16.56,0,0,0,0,0,0,11.94,1
166.05,0,2.28,-14.67,0,-2.49,-0.36,9.43,0,0,2.43,-14.19,0,16.57,0,0,0,0,0,0,11.9,1
167.06,0,2.27,-14.64,0,-2.5,-0.4,9.45,0,0,2.41,-14.17,0,16.57,0,0,0,0,0,0,11.87,1
168.06,0,2.27,-14.67,0,-2.45,-0.36,9.44,0,0,2.42,-14.19,0,16.57,0,0,0,0,0,0,11.87,1
169.06,0,2.26,-14.68,0,-2.48,-0.36,9.45,0,0,2.41,-14.2,0,16.57,0,0,0,0,0,0,11.87,1
170.07,0,2.26,-14.67,0,-2.44,-0.39,9.46,0,0,2.41,-14.19,0,16.58,0,0,0,0,0,0,11.72,1
171.07,0,2.27,-14.66,0,-2.45,-0.4,9.44,0,0,2.41,-14.18,0,16.59,0,0,0,0,0,0,11.58,1
172.08,0,2.28,-14.66,0,-2.45,-0.39,9.45,0,0,2.42,-14.18,0,16.59,0,0,0,0,0,0,11.83,1
173.08,0,2.26,-14.66,0,-2.52,-0.43,9.42,0,0,2.41,-14.18,0,16.6,0,0,0,0,0,0,12.01,1
174.08,0,2.26,-14.65,0,-2.48,-0.38,9.44,0,0,2.4,-14.17,0,16.6,0,0,0,0,0,0,11.76,1
175.09,0,2.27,-14.65,0,-2.5,-0.39,9.43,0,0,2.41,-14.18,0,16.6,0,0,0,0,0,0,11.68,1
176.09,0,2.26,-14.68,0,-2.47,-0.37,9.45,0,0,2.41,-14.21,0,16.6,0,0,0,0,0,0,11.76,1
177.1,0,2.27,-14.69,0,-2.51,-0.38,9.4,0,0,2.41,-14.21,0,16.61,0,0,0,0,0,0,11.76,1
178.11,0,2.27,-14.67,0,-2.42,-0.35,9.49,0,0,2.42,-14.2,0,16.62,0,0,0,0,0,0,11.79,1
179.11,0,2.3,-14.67,0,-2.48,-0.38,9.42,0,0,2.45,-14.2,0,16.62,0,0,0,0,0,0,11.87,1
180.11,0,2.3,-14.68,0,-2.44,-0.38,9.46,0,0,2.45,-14.2,0,16.62,0,0,0,0,0,0,11.68,1
181.11,0,2.28,-14.67,0,-2.49,-0.37,9.44,0,0,2.43,-14.2,0,16.63,0,0,0,0,0,0,11.79,1
182.12,0,2.26,-14.67,0,-2.51,-0.41,9.43,0,0,2.41,-14.2,0,16.63,0,0,0,0,0,0,11.94,1
183.12,0,2.27,-14.68,0,-2.47,-0.36,9.43,0,0,2.42,-14.2,0,16.63,0,0,0,0,0,0,11.98,1
184.12,0,2.27,-14.67,0,-2.43,-0.38,9.45,0,0,2.41,-14.2,0,16.64,0,0,0,0,0,0,11.79,1
185.12,0,2.25,-14.65,0,-2.48,-0.38,9.45,0,0,2.39,-14.18,0,16.64,0,0,0,0,0,0,11.9,1
